timestamp,combined_mb,renderer_mb,gpu_mb,renderer_anon_mb,vram_mb
2026-05-11 13:48:39,6242,2965,530,2666,2747
2026-05-11 13:48:39,6250,2972,531,2673,2747
2026-05-11 13:48:40,6259,2979,533,2680,2747
2026-05-11 13:48:40,6264,2986,531,2688,2747
2026-05-11 13:48:40,6277,2993,531,2696,2753
2026-05-11 13:48:41,6288,3002,533,2704,2753
2026-05-11 13:48:41,6294,3009,532,2710,2753
2026-05-11 13:48:41,6301,3016,532,2717,2753
2026-05-11 13:48:42,6309,3023,533,2725,2753
2026-05-11 13:48:42,6344,3028,547,2729,2769
2026-05-11 13:48:42,6342,3026,547,2727,2769
2026-05-11 13:48:43,6342,3026,547,2727,2769
2026-05-11 13:48:43,6342,3026,547,2727,2769
2026-05-11 13:48:43,6342,3026,547,2727,2769
2026-05-11 13:48:44,6340,3026,547,2727,2767
2026-05-11 13:48:44,6339,3025,547,2726,2767
2026-05-11 13:48:44,6339,3025,547,2726,2767
2026-05-11 13:48:45,6338,3024,547,2725,2767
2026-05-11 13:48:45,6337,3024,547,2725,2766
2026-05-11 13:48:45,6336,3023,547,2724,2766
2026-05-11 13:48:45,6336,3023,547,2724,2766
2026-05-11 13:48:46,6334,3023,547,2724,2764
2026-05-11 13:48:46,6334,3023,547,2724,2764
2026-05-11 13:48:46,6334,3023,547,2724,2764
2026-05-11 13:48:47,6334,3023,547,2724,2764
2026-05-11 13:48:47,6334,3023,547,2724,2764
2026-05-11 13:48:47,6334,3023,547,2724,2764
2026-05-11 13:48:48,6326,3023,547,2724,2756
2026-05-11 13:48:48,6326,3023,547,2724,2756
2026-05-11 13:48:48,6326,3023,547,2724,2756
2026-05-11 13:48:49,6325,3022,547,2723,2756
2026-05-11 13:48:49,6325,3022,547,2723,2756
2026-05-11 13:48:49,6325,3022,547,2723,2756
2026-05-11 13:48:50,6325,3022,547,2723,2756
2026-05-11 13:48:50,6325,3022,547,2723,2756
2026-05-11 13:48:50,6325,3022,547,2723,2756
2026-05-11 13:48:51,6325,3022,547,2723,2756
2026-05-11 13:48:51,6325,3022,547,2723,2756
2026-05-11 13:48:51,6325,3022,547,2723,2756
2026-05-11 13:48:52,6156,2853,547,2554,2756
2026-05-11 13:48:52,6156,2853,547,2554,2756
2026-05-11 13:48:52,6151,2848,547,2549,2756
2026-05-11 13:48:53,6151,2848,547,2549,2756
2026-05-11 13:48:53,6150,2847,547,2548,2756
2026-05-11 13:48:53,6150,2847,547,2548,2756
2026-05-11 13:48:53,6150,2847,547,2548,2756
2026-05-11 13:48:54,6150,2847,547,2548,2756
2026-05-11 13:48:54,6150,2847,547,2548,2756
2026-05-11 13:48:54,6150,2847,547,2548,2756
2026-05-11 13:48:55,6150,2847,547,2548,2756
2026-05-11 13:48:55,6150,2847,547,2548,2756
2026-05-11 13:48:55,6149,2846,547,2547,2756
2026-05-11 13:48:56,6149,2846,547,2547,2756
2026-05-11 13:48:56,6149,2846,547,2547,2756
2026-05-11 13:48:56,6149,2846,547,2547,2756
2026-05-11 13:48:57,6149,2846,547,2547,2756
2026-05-11 13:48:57,6146,2843,547,2544,2756
2026-05-11 13:48:57,6146,2843,547,2544,2756
2026-05-11 13:48:58,6146,2843,547,2544,2756
2026-05-11 13:48:58,6146,2843,547,2544,2756
2026-05-11 13:48:58,6146,2843,547,2544,2756
2026-05-11 13:48:59,6146,2843,547,2544,2756
2026-05-11 13:48:59,6146,2843,547,2544,2756
2026-05-11 13:48:59,6145,2843,546,2544,2756
2026-05-11 13:49:00,6146,2843,547,2544,2756
2026-05-11 13:49:00,6146,2843,547,2544,2756
2026-05-11 13:49:00,6147,2844,547,2545,2756
2026-05-11 13:49:01,6144,2844,547,2545,2753
